ImageNumber	ObjectNumber	Metadata_Col	Metadata_Field	Metadata_Row	Metadata_Series	Metadata_T	Metadata_Well	Metadata_Z	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Compactness
1	1	1	1	A	0	0	A1	0	2391	814.0	30.0	1.0503767997
1	2	1	1	A	0	0	A1	0	1773	171.0	35.0	1.09420707452
1	3	1	1	A	0	0	A1	0	2551	338.0	38.0	1.18957633942
1	4	1	1	A	0	0	A1	0	5068	1306.0	43.0	1.37892385933
1	5	1	1	A	0	0	A1	0	4971	71.0	42.0	1.29916329469
1	6	1	1	A	0	0	A1	0	1899	1656.0	82.0	1.12805848368
1	7	1	1	A	0	0	A1	0	4816	1412.0	111.0	1.22226624103
1	8	1	1	A	0	0	A1	0	5032	771.0	112.0	2.40299591293
1	9	1	1	A	0	0	A1	0	4770	1650.0	142.0	1.79622806608
1	10	1	1	A	0	0	A1	0	3036	498.0	134.0	1.31907590988
1	11	1	1	A	0	0	A1	0	2882	719.0	143.0	1.17923687648
1	12	1	1	A	0	0	A1	0	7261	1265.0	146.0	1.47316817186
1	13	1	1	A	0	0	A1	0	1404	1769.0	152.0	1.08320429853
1	14	1	1	A	0	0	A1	0	2150	117.0	153.0	1.04089752791
1	15	1	1	A	0	0	A1	0	1619	1890.0	164.0	1.11343260767
1	16	1	1	A	0	0	A1	0	2478	168.0	169.0	1.15662939563
1	17	1	1	A	0	0	A1	0	4071	1482.0	148.0	2.26542369016
1	18	1	1	A	0	0	A1	0	4201	58.0	182.0	1.13003759228
1	19	1	1	A	0	0	A1	0	2799	772.0	187.0	1.32796504003
1	20	1	1	A	0	0	A1	0	3316	1837.0	186.0	1.59816862533
1	21	1	1	A	0	0	A1	0	4665	1161.0	254.0	1.61641356258
1	22	1	1	A	0	0	A1	0	1435	1899.0	205.0	1.4032641698
1	23	1	1	A	0	0	A1	0	2183	1613.0	211.0	1.06260965265
1	24	1	1	A	0	0	A1	0	3388	1795.0	228.0	1.20921954109
1	25	1	1	A	0	0	A1	0	3076	123.0	256.0	1.03448075274
1	26	1	1	A	0	0	A1	0	4555	1437.0	289.0	1.28508808358
1	27	1	1	A	0	0	A1	0	3481	989.0	248.0	1.9553147477
1	28	1	1	A	0	0	A1	0	3619	315.0	278.0	2.96787006023
1	29	1	1	A	0	0	A1	0	5176	667.0	318.0	1.15997159109
1	30	1	1	A	0	0	A1	0	1264	1186.0	299.0	1.04000043169
1	31	1	1	A	0	0	A1	0	7213	555.0	326.0	2.61473471352
1	32	1	1	A	0	0	A1	0	3609	853.0	322.0	2.27829939998
1	33	1	1	A	0	0	A1	0	7286	1548.0	342.0	1.38308836248
1	34	1	1	A	0	0	A1	0	2983	779.0	337.0	1.18806742376
1	35	1	1	A	0	0	A1	0	4266	184.0	336.0	2.4456579268
1	36	1	1	A	0	0	A1	0	11681	482.0	330.0	1.19735673
1	37	1	1	A	0	0	A1	0	2331	611.0	360.0	1.21403605398
1	38	1	1	A	0	0	A1	0	6316	255.0	382.0	1.33048777423
1	39	1	1	A	0	0	A1	0	1614	1190.0	370.0	1.03686746862
1	40	1	1	A	0	0	A1	0	1241	801.0	404.0	1.01640547128
1	41	1	1	A	0	0	A1	0	3385	1320.0	403.0	1.49821628492
1	42	1	1	A	0	0	A1	0	7077	1861.0	411.0	2.29562327231
1	43	1	1	A	0	0	A1	0	10606	1624.0	412.0	2.18820245231
1	44	1	1	A	0	0	A1	0	4657	1062.0	427.0	1.42289028922
1	45	1	1	A	0	0	A1	0	2858	451.0	446.0	1.5938022008
1	46	1	1	A	0	0	A1	0	3845	942.0	460.0	1.40557406758
1	47	1	1	A	0	0	A1	0	4387	1627.0	483.0	2.1768430416
1	48	1	1	A	0	0	A1	0	3097	1154.0	499.0	1.775440924
1	49	1	1	A	0	0	A1	0	3018	1060.0	499.0	1.80230637701
1	50	1	1	A	0	0	A1	0	2952	1798.0	503.0	1.75954059405
1	51	1	1	A	0	0	A1	0	4040	1288.0	523.0	2.30397902885
1	52	1	1	A	0	0	A1	0	3830	478.0	525.0	4.06660100038
1	53	1	1	A	0	0	A1	0	1788	1725.0	532.0	1.08778642734
1	54	1	1	A	0	0	A1	0	2280	694.0	525.0	1.44971137186
1	55	1	1	A	0	0	A1	0	3127	142.0	528.0	1.14581991151
1	56	1	1	A	0	0	A1	0	3043	361.0	545.0	1.27369016088
1	57	1	1	A	0	0	A1	0	10173	185.0	588.0	1.6697658591
1	58	1	1	A	0	0	A1	0	3935	1454.0	576.0	2.07557008882
1	59	1	1	A	0	0	A1	0	3485	888.0	593.0	2.3397312345
1	60	1	1	A	0	0	A1	0	2123	455.0	592.0	1.17770195366
1	61	1	1	A	0	0	A1	0	5130	769.0	589.0	1.20933502713
1	62	1	1	A	0	0	A1	0	1765	1252.0	587.0	1.2800911887
1	63	1	1	A	0	0	A1	0	2786	1706.0	598.0	1.31603631336
1	64	1	1	A	0	0	A1	0	4939	1189.0	593.0	2.66258037472
1	65	1	1	A	0	0	A1	0	2983	1349.0	580.0	1.43220890599
1	66	1	1	A	0	0	A1	0	1999	938.0	608.0	1.27628588088
1	67	1	1	A	0	0	A1	0	2972	86.0	627.0	1.16960169522
1	68	1	1	A	0	0	A1	0	2025	1842.0	646.0	1.1071872997
1	69	1	1	A	0	0	A1	0	3721	1780.0	621.0	1.23538516742
