ImageNumber	ObjectNumber	Metadata_Col	Metadata_Field	Metadata_Row	Metadata_Series	Metadata_T	Metadata_Well	Metadata_Z	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Compactness
1	1	1	1	A	0	0	A1	0	1849	1346	28	2.09528566285745
1	2	1	1	A	0	0	A1	0	3854	174	72	1.64406507379046
1	3	1	1	A	0	0	A1	0	1964	605	80	2.37980317745928
1	4	1	1	A	0	0	A1	0	1319	1053	66	2.26803153324836
1	5	1	1	A	0	0	A1	0	3914	1961	101	2.32634946694536
1	6	1	1	A	0	0	A1	0	2407	716	140	3.45054418017222
1	7	1	1	A	0	0	A1	0	1200	1196	116	2.09355123206375
1	8	1	1	A	0	0	A1	0	606	1362	168	3.80103558258555
1	9	1	1	A	0	0	A1	0	1459	899	224	5.15652499217957
1	10	1	1	A	0	0	A1	0	1452	1025	196	2.64257083984225
1	11	1	1	A	0	0	A1	0	267	1376	207	1.9982569845428
1	12	1	1	A	0	0	A1	0	510	1939	221	2.78039658134521
1	13	1	1	A	0	0	A1	0	3104	923	299	2.26461861456314
1	14	1	1	A	0	0	A1	0	3982	1075	317	1.98634982096453
1	15	1	1	A	0	0	A1	0	2193	1687	343	2.13079273941109
1	16	1	1	A	0	0	A1	0	1285	568	371	2.6895260976382
1	17	1	1	A	0	0	A1	0	2931	1176	374	2.94240710632526
1	18	1	1	A	0	0	A1	0	2353	1337	394	2.61716722935092
1	19	1	1	A	0	0	A1	0	4392	1094	431	1.69577028742109
1	20	1	1	A	0	0	A1	0	1496	180	399	2.7718523631804
1	21	1	1	A	0	0	A1	0	1695	1336	427	2.82455964431935
1	22	1	1	A	0	0	A1	0	1493	317	477	2.2178338107041
1	23	1	1	A	0	0	A1	0	1563	1576	447	3.36870664789376
1	24	1	1	A	0	0	A1	0	1683	838	497	2.92148665598798
1	25	1	1	A	0	0	A1	0	1349	992	525	2.83611378954408
1	26	1	1	A	0	0	A1	0	2382	1767	531	2.51972499329544
1	27	1	1	A	0	0	A1	0	1068	361	530	2.92265502660679
1	28	1	1	A	0	0	A1	0	1495	1819	564	2.32689319927455
1	29	1	1	A	0	0	A1	0	2224	215	575	2.13649423251242
1	30	1	1	A	0	0	A1	0	2632	1223	596	2.62603401909508
1	31	1	1	A	0	0	A1	0	14	1323	598	1.0899403083883
1	32	1	1	A	0	0	A1	0	1754	272	586	2.5399865176498
1	33	1	1	A	0	0	A1	0	1184	1363	649	2.58756883294696
1	34	1	1	A	0	0	A1	0	2478	1038	684	2.83534873755918
1	35	1	1	A	0	0	A1	0	2045	1547	690	2.07131623541317
1	36	1	1	A	0	0	A1	0	4634	226	697	2.03865171535565
1	37	1	1	A	0	0	A1	0	2403	772	704	2.41486428205742
1	38	1	1	A	0	0	A1	0	2501	1654	682	2.8457418894283
1	39	1	1	A	0	0	A1	0	9968	1438	743	1.52367358278193
1	40	1	1	A	0	0	A1	0	254	951	754	7.13958698314888
1	41	1	1	A	0	0	A1	0	7918	1617	767	4.15547584297253
1	42	1	1	A	0	0	A1	0	1046	1956	763	1.72869558291268
1	43	1	1	A	0	0	A1	0	4724	629	768	2.70833637097161
1	44	1	1	A	0	0	A1	0	2120	499	778	2.17840111650108
1	45	1	1	A	0	0	A1	0	4312	1720	773	2.06552710607394
1	46	1	1	A	0	0	A1	0	5665	1186	878	2.18127234384119
1	47	1	1	A	0	0	A1	0	7950	748	772	2.65495381946736
1	48	1	1	A	0	0	A1	0	2847	189	888	2.79189030041974
1	49	1	1	A	0	0	A1	0	18	1403	879	39.7428708498882
1	50	1	1	A	0	0	A1	0	6398	900	842	2.85560245790732
1	51	1	1	A	0	0	A1	0	8062	270	890	2.11879421362984
1	52	1	1	A	0	0	A1	0	1813	888	959	3.75764497920762
1	53	1	1	A	0	0	A1	0	7225	1071	937	2.6730774132312
1	54	1	1	A	0	0	A1	0	3282	1832	1013	4.04388806531315
1	55	1	1	A	0	0	A1	0	6252	683	988	2.45220478620618
1	56	1	1	A	0	0	A1	0	5735	870	1038	2.60659088246962
1	57	1	1	A	0	0	A1	0	1920	732	1037	5.28610941886438
1	58	1	1	A	0	0	A1	0	5955	1659	1034	4.39552011523199
1	59	1	1	A	0	0	A1	0	4315	198	1115	2.72580839083643
1	60	1	1	A	0	0	A1	0	2178	1356	1048	2.86959627215329
1	61	1	1	A	0	0	A1	0	5429	586	886	10.3304514511309
1	62	1	1	A	0	0	A1	0	2004	1534	1083	3.01830973745275
1	63	1	1	A	0	0	A1	0	4729	1137	1092	2.08320190369607
1	64	1	1	A	0	0	A1	0	841	1001	1146	4.26537913922091
1	65	1	1	A	0	0	A1	0	3207	481	1101	2.22835293049875
1	66	1	1	A	0	0	A1	0	3074	359	1175	3.67056730792183
1	67	1	1	A	0	0	A1	0	2207	673	1178	1.70997970093849
1	68	1	1	A	0	0	A1	0	7361	1233	1129	7.87911993834713
1	69	1	1	A	0	0	A1	0	2670	729	1148	2.05930844063903
1	70	1	1	A	0	0	A1	0	5334	266	1145	3.81415244254936
1	71	1	1	A	0	0	A1	0	9057	938	1249	2.73723226443733
1	72	1	1	A	0	0	A1	0	2388	1080	1209	3.58942445883557
1	73	1	1	A	0	0	A1	0	5265	1584	1215	2.19091565956936
1	74	1	1	A	0	0	A1	0	5889	1285	1217	1.70819469763053
1	75	1	1	A	0	0	A1	0	5297	1723	1317	5.6401613379658
1	76	1	1	A	0	0	A1	0	1823	1802	1279	2.14321770150272
1	77	1	1	A	0	0	A1	0	2455	381	1286	1.77582210817271
1	78	1	1	A	0	0	A1	0	468	1135	1254	5.80146684010277
1	79	1	1	A	0	0	A1	0	3309	986	1310	1.77746418349737
1	80	1	1	A	0	0	A1	0	1662	488	1371	5.03826522058193
1	81	1	1	A	0	0	A1	0	3624	1971	1386	3.2899454950067
1	82	1	1	A	0	0	A1	0	4713	1866	1323	6.85129128739317
1	83	1	1	A	0	0	A1	0	5565	784	1362	2.81162387094652
1	84	1	1	A	0	0	A1	0	5291	1335	1419	2.33924124106136
1	85	1	1	A	0	0	A1	0	1243	1877	1485	2.98136031816278
1	86	1	1	A	0	0	A1	0	2720	842	1458	7.86340830747715
1	87	1	1	A	0	0	A1	0	184	1393	1491	5.73753042536442
1	88	1	1	A	0	0	A1	0	3877	361	1480	2.52428656558169
1	89	1	1	A	0	0	A1	0	3806	740	1475	3.04465176868958
1	90	1	1	A	0	0	A1	0	2997	1939	1485	2.67302615842847
1	91	1	1	A	0	0	A1	0	107	1619	1557	7.6274269003101
1	92	1	1	A	0	0	A1	0	3415	1405	1547	2.02007861905749
1	93	1	1	A	0	0	A1	0	1334	433	1516	2.56093473484542
1	94	1	1	A	0	0	A1	0	7212	1130	1584	4.29826759832566
1	95	1	1	A	0	0	A1	0	3626	773	1610	2.54268903226964
1	96	1	1	A	0	0	A1	0	1301	444	1666	2.41724329707608
2	1	1	10	A	0	0	A1	0	19	35	1692	1.44735862156929
2	2	1	10	A	0	0	A1	0	5185	1689	1633	2.88997841104719
2	3	1	10	A	0	0	A1	0	235	680	1677	5.64540002910091
2	4	1	10	A	0	0	A1	0	1852	1469	1703	1.56597117276582
2	5	1	10	A	0	0	A1	0	352	380	1725	7.3454720449887
2	6	1	10	A	0	0	A1	0	5793	1401	1675	1.71705614564098
2	7	1	10	A	0	0	A1	0	1550	131	1710	2.86817776222307
2	8	1	10	A	0	0	A1	0	455	2008	1761	3.22091595142254
2	9	1	10	A	0	0	A1	0	3755	1353	1730	2.14607284480574
2	10	1	10	A	0	0	A1	0	0	0	0	NA
2	11	1	10	A	0	0	A1	0	5842	1669	1779	2.532684311527
2	12	1	10	A	0	0	A1	0	6745	627	1866	2.89120117024205
2	13	1	10	A	0	0	A1	0	1005	344	1806	2.01841540520658
2	14	1	10	A	0	0	A1	0	1862	234	1853	2.91725616848252
2	15	1	10	A	0	0	A1	0	6304	1110	1904	2.54229259847813
2	16	1	10	A	0	0	A1	0	3243	1417	1903	2.20992393502194
2	17	1	10	A	0	0	A1	0	4753	1510	1837	4.09878537186114
2	18	1	10	A	0	0	A1	0	3066	1731	1922	1.81828417209394
2	19	1	10	A	0	0	A1	0	5291	1258	1998	5.88232743693749
2	20	1	10	A	0	0	A1	0	2665	692	1961	3.19832302364094
2	21	1	10	A	0	0	A1	0	0	0	0	NA
2	22	1	10	A	0	0	A1	0	1283	73	1998	3.05079869983511
2	23	1	10	A	0	0	A1	0	518	1715	64	1.44087881877202
2	24	1	10	A	0	0	A1	0	275	419	50	6.42772904576188
2	25	1	10	A	0	0	A1	0	2382	1460	71	1.85967942833966
2	26	1	10	A	0	0	A1	0	4449	1609	33	1.9078121894217
2	27	1	10	A	0	0	A1	0	18	2012	51	2.49086495716722
2	28	1	10	A	0	0	A1	0	5689	472	101	1.73109332667712
2	29	1	10	A	0	0	A1	0	2621	1807	84	2.8059550143724
2	30	1	10	A	0	0	A1	0	940	1562	121	2.92560392237864
2	31	1	10	A	0	0	A1	0	2367	704	131	2.23887605732272
2	32	1	10	A	0	0	A1	0	1083	1386	84	1.94950330308584
2	33	1	10	A	0	0	A1	0	2177	576	164	1.7986315491627
2	34	1	10	A	0	0	A1	0	7468	369	177	5.83999541497025
2	35	1	10	A	0	0	A1	0	2711	1194	101	1.99455918512413
2	36	1	10	A	0	0	A1	0	8264	999	106	1.7512426280191
2	37	1	10	A	0	0	A1	0	3081	1695	170	2.89762451185133
2	38	1	10	A	0	0	A1	0	2416	1955	173	2.08434482009936
2	39	1	10	A	0	0	A1	0	4610	530	238	1.67620568848903
2	40	1	10	A	0	0	A1	0	1568	1330	177	2.26541682151768
2	41	1	10	A	0	0	A1	0	2936	936	199	2.21890970468238
2	42	1	10	A	0	0	A1	0	3366	440	244	2.03051980970322
2	43	1	10	A	0	0	A1	0	5200	558	284	5.01864082034752
2	44	1	10	A	0	0	A1	0	1483	1740	250	3.14511205219235
2	45	1	10	A	0	0	A1	0	3044	1855	198	4.05992790567121
2	46	1	10	A	0	0	A1	0	96	919	309	1.12871868760465
2	47	1	10	A	0	0	A1	0	1844	1315	365	3.61302857640048
2	48	1	10	A	0	0	A1	0	1138	1652	327	2.89347130824414
2	49	1	10	A	0	0	A1	0	5281	1267	378	1.57099006265019
2	50	1	10	A	0	0	A1	0	6127	351	308	5.96361752970601
2	51	1	10	A	0	0	A1	0	1221	1964	371	1.8200043419351
2	52	1	10	A	0	0	A1	0	720	1838	381	1.97402130269381
2	53	1	10	A	0	0	A1	0	5435	610	439	2.57438859095135
2	54	1	10	A	0	0	A1	0	2146	1076	387	5.58352575421811
2	55	1	10	A	0	0	A1	0	1630	754	377	2.12320875420875
2	56	1	10	A	0	0	A1	0	2680	1075	434	2.11345905871982
2	57	1	10	A	0	0	A1	0	655	228	447	2.25333147067169
2	58	1	10	A	0	0	A1	0	3983	1785	399	1.84341027535447
2	59	1	10	A	0	0	A1	0	2628	1214	415	7.5860390940845
2	60	1	10	A	0	0	A1	0	82	953	463	6.64963455690568
2	61	1	10	A	0	0	A1	0	1336	1948	436	3.51962081421836
2	62	1	10	A	0	0	A1	0	1739	1874	484	2.41615749535774
2	63	1	10	A	0	0	A1	0	1850	1746	477	1.95287940419292
2	64	1	10	A	0	0	A1	0	1859	856	534	2.66939706081047
2	65	1	10	A	0	0	A1	0	985	1213	536	2.67697169296784
2	66	1	10	A	0	0	A1	0	4407	1348	553	5.80275087894033
2	67	1	10	A	0	0	A1	0	5408	464	539	4.66492603641962
2	68	1	10	A	0	0	A1	0	3872	1598	604	3.02457051963319
2	69	1	10	A	0	0	A1	0	4773	287	577	2.13987977289134
2	70	1	10	A	0	0	A1	0	2825	94	613	2.48485004479608
2	71	1	10	A	0	0	A1	0	12911	737	578	2.04994281772276
2	72	1	10	A	0	0	A1	0	9191	1411	602	1.47382088706164
2	73	1	10	A	0	0	A1	0	131	1958	598	3.22071202699075
2	74	1	10	A	0	0	A1	0	4126	980	582	2.53211208052152
2	75	1	10	A	0	0	A1	0	1185	1673	585	2.3829509945956
2	76	1	10	A	0	0	A1	0	197	1541	620	24.7077293405673
2	77	1	10	A	0	0	A1	0	1971	1301	695	8.94648880247485
2	78	1	10	A	0	0	A1	0	206	268	686	4.99932786758467
2	79	1	10	A	0	0	A1	0	953	845	686	4.16270426979628
2	80	1	10	A	0	0	A1	0	1726	1121	745	2.66608220147274
2	81	1	10	A	0	0	A1	0	3541	873	766	1.80149188939189
2	82	1	10	A	0	0	A1	0	391	456	779	6.22627434572801
2	83	1	10	A	0	0	A1	0	2888	1590	790	3.41973521086015
2	84	1	10	A	0	0	A1	0	2346	1038	746	4.88067957147833
2	85	1	10	A	0	0	A1	0	2743	791	772	2.17579126109089
2	86	1	10	A	0	0	A1	0	2191	1853	842	2.27803683025973
2	87	1	10	A	0	0	A1	0	662	1752	803	3.83695738837401
2	88	1	10	A	0	0	A1	0	2793	215	848	3.77340305990618
2	89	1	10	A	0	0	A1	0	22	1445	872	5.50250779390023
2	90	1	10	A	0	0	A1	0	5074	128	838	1.69564512648896
2	91	1	10	A	0	0	A1	0	1337	1533	918	2.8169268437031
2	92	1	10	A	0	0	A1	0	4953	1138	897	2.11436015670884
2	93	1	10	A	0	0	A1	0	45	1312	905	26.4228196605135
2	94	1	10	A	0	0	A1	0	1509	700	879	4.23277641032172
2	95	1	10	A	0	0	A1	0	2735	823	955	2.60118490816354
2	96	1	10	A	0	0	A1	0	7620	1845	918	1.86465738519612
2	97	1	10	A	0	0	A1	0	2829	1481	972	2.0236128562637
2	98	1	10	A	0	0	A1	0	1707	186	974	3.05567573267708
2	99	1	10	A	0	0	A1	0	2385	608	960	1.86208087436183
2	100	1	10	A	0	0	A1	0	2466	483	952	2.67985718709278
2	101	1	10	A	0	0	A1	0	1317	1276	982	5.64245416905201
2	102	1	10	A	0	0	A1	0	1815	558	982	2.20286105862539
3	1	1	11	A	0	0	A1	0	5620	1772	1035	1.78992598541044
3	2	1	11	A	0	0	A1	0	3961	89	982	1.82963495864835
3	3	1	11	A	0	0	A1	0	6249	654	1050	1.65208856763383
3	4	1	11	A	0	0	A1	0	993	1942	1097	3.22872185893947
3	5	1	11	A	0	0	A1	0	3948	620	1150	1.916294753493
3	6	1	11	A	0	0	A1	0	5502	1617	1123	2.80444155727369
3	7	1	11	A	0	0	A1	0	4436	910	1180	1.77037370658271
3	8	1	11	A	0	0	A1	0	3727	1533	1163	2.21309402199631
3	9	1	11	A	0	0	A1	0	6753	1845	1169	1.57883185305108
3	10	1	11	A	0	0	A1	0	3287	230	1203	2.75983700374322
3	11	1	11	A	0	0	A1	0	1138	462	1214	2.78992756069198
3	12	1	11	A	0	0	A1	0	2526	350	1272	2.80741432981406
3	13	1	11	A	0	0	A1	0	2406	565	1239	2.27704107072568
3	14	1	11	A	0	0	A1	0	1440	1433	1272	4.84258791440512
3	15	1	11	A	0	0	A1	0	2127	1360	1289	3.92846383529264
3	16	1	11	A	0	0	A1	0	6840	488	1353	2.71591989515869
