ImageNumber	ObjectNumber	Metadata_Col	Metadata_Field	Metadata_Row	Metadata_Series	Metadata_T	Metadata_Well	Metadata_Z	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Compactness
1	79	1	1	A	0	0	A1	0	8537	297	1767	4.24600698411177
1	80	1	1	A	0	0	A1	0	8506	1408	1657	5.06186527255046
1	81	1	1	A	0	0	A1	0	3136	498	1788	1.95699771635947
1	82	1	1	A	0	0	A1	0	437	1017	1819	4.04002338237002
1	83	1	1	A	0	0	A1	0	6457	998	1856	4.34721751295521
1	84	1	1	A	0	0	A1	0	2044	623	48	2.3695337826467
1	85	1	1	A	0	0	A1	0	5170	541	102	2.55643503090276
1	86	1	1	A	0	0	A1	0	3477	645	116	1.53978515750845
1	87	1	1	A	0	0	A1	0	3179	1666	161	4.03928011173818
1	88	1	1	A	0	0	A1	0	11718	299	187	2.66313769950962
1	89	1	1	A	0	0	A1	0	5637	808	201	2.35986225756986
1	90	1	1	A	0	0	A1	0	3367	412	232	1.50879322002768
1	91	1	1	A	0	0	A1	0	3468	1429	251	2.28686481512433
1	92	1	1	A	0	0	A1	0	3218	1280	268	5.54108916538213
1	93	1	1	A	0	0	A1	0	4853	590	282	1.45711008928032
1	94	1	1	A	0	0	A1	0	2879	1501	298	2.01634103647358
1	95	1	1	A	0	0	A1	0	3033	716	346	2.27168216478479
1	96	1	1	A	0	0	A1	0	0	0	0	NA
2	1	1	10	A	0	0	A1	0	8522	491	330	1.60605874447142
2	2	1	10	A	0	0	A1	0	3974	1478	388	1.70008445364842
2	3	1	10	A	0	0	A1	0	1213	1698	389	3.66752707640428
2	4	1	10	A	0	0	A1	0	2258	1118	422	1.92906024874848
2	5	1	10	A	0	0	A1	0	1637	576	419	1.71880570313816
2	6	1	10	A	0	0	A1	0	3169	1631	441	7.10751532035452
2	7	1	10	A	0	0	A1	0	2160	911	475	3.22496680426474
2	8	1	10	A	0	0	A1	0	768	1924	515	4.7521112486587
2	9	1	10	A	0	0	A1	0	1603	1166	480	14.131239531131
2	10	1	10	A	0	0	A1	0	5058	750	495	2.26210786180287
2	11	1	10	A	0	0	A1	0	4055	1843	558	1.98266929881207
2	12	1	10	A	0	0	A1	0	622	1555	604	13.0357376106703
2	13	1	10	A	0	0	A1	0	2742	1203	491	4.08717331215013
2	14	1	10	A	0	0	A1	0	0	0	0	NA
2	15	1	10	A	0	0	A1	0	1811	864	646	3.55726035541906
2	16	1	10	A	0	0	A1	0	1721	902	658	2.11096040503405
2	17	1	10	A	0	0	A1	0	7284	1463	625	1.45012401833061
2	18	1	10	A	0	0	A1	0	4177	268	594	5.20642770735432
2	19	1	10	A	0	0	A1	0	1703	1933	671	2.2738273966767
2	20	1	10	A	0	0	A1	0	1963	922	719	3.06321234591921
2	21	1	10	A	0	0	A1	0	4509	828	699	3.36200428274788
2	22	1	10	A	0	0	A1	0	2391	1068	709	5.95414072974346
2	23	1	10	A	0	0	A1	0	1697	427	755	1.96170496927505
2	24	1	10	A	0	0	A1	0	1240	1939	760	2.09849127066191
2	25	1	10	A	0	0	A1	0	1561	1597	766	2.33121836527158
2	26	1	10	A	0	0	A1	0	2930	1344	766	2.93645826661194
2	27	1	10	A	0	0	A1	0	11655	637	834	3.44701877648519
2	28	1	10	A	0	0	A1	0	2249	1532	834	2.38937284096513
2	29	1	10	A	0	0	A1	0	1973	1017	879	2.41928354107878
