ImageNumber	ObjectNumber	Metadata_Col	Metadata_Field	Metadata_Row	Metadata_Series	Metadata_T	Metadata_Well	Metadata_Z	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Compactness
1	1	1	1	A	0	0	A1	0	1752	29.0	30.0	1.01270530204
1	2	1	1	A	0	0	A1	0	606	1796.0	15.0	1.12363162185
1	3	1	1	A	0	0	A1	0	934	1994.0	110.0	1.01426610425
1	4	1	1	A	0	0	A1	0	1600	416.0	113.0	1.29154325292
1	5	1	1	A	0	0	A1	0	781	752.0	120.0	1.00819984648
1	6	1	1	A	0	0	A1	0	815	1764.0	125.0	1.00695537985
1	7	1	1	A	0	0	A1	0	844	1892.0	136.0	1.01379409092
1	8	1	1	A	0	0	A1	0	727	1695.0	146.0	1.00040046381
1	9	1	1	A	0	0	A1	0	936	1031.0	154.0	1.01079989223
1	10	1	1	A	0	0	A1	0	918	1726.0	214.0	1.02260425551
1	11	1	1	A	0	0	A1	0	923	556.0	230.0	1.0289069603
1	12	1	1	A	0	0	A1	0	2406	380.0	265.0	1.07415496766
1	13	1	1	A	0	0	A1	0	941	897.0	255.0	1.0190701134
1	14	1	1	A	0	0	A1	0	1472	264.0	271.0	1.06580352511
1	15	1	1	A	0	0	A1	0	1784	1966.0	280.0	1.00325813835
1	16	1	1	A	0	0	A1	0	974	1018.0	275.0	1.00236992108
1	17	1	1	A	0	0	A1	0	938	1553.0	276.0	1.00344452295
1	18	1	1	A	0	0	A1	0	874	175.0	288.0	1.0013608942
1	19	1	1	A	0	0	A1	0	858	698.0	323.0	1.03258238851
1	20	1	1	A	0	0	A1	0	929	1418.0	329.0	1.00686651566
1	21	1	1	A	0	0	A1	0	824	142.0	364.0	1.03579203144
1	22	1	1	A	0	0	A1	0	881	260.0	383.0	1.00404499046
1	23	1	1	A	0	0	A1	0	1642	1442.0	399.0	1.20055414203
1	24	1	1	A	0	0	A1	0	950	880.0	408.0	1.03956907475
1	25	1	1	A	0	0	A1	0	902	963.0	438.0	1.02034639787
1	26	1	1	A	0	0	A1	0	25	1536.0	447.0	1.00209265827
1	27	1	1	A	0	0	A1	0	903	499.0	479.0	1.00775701169
1	28	1	1	A	0	0	A1	0	1885	1266.0	491.0	1.13429698198
1	29	1	1	A	0	0	A1	0	1027	891.0	494.0	1.03785105072
1	30	1	1	A	0	0	A1	0	759	1650.0	499.0	1.00518393184
1	31	1	1	A	0	0	A1	0	924	379.0	523.0	1.00943953432
1	32	1	1	A	0	0	A1	0	899	1383.0	541.0	1.00447362514
1	33	1	1	A	0	0	A1	0	783	233.0	565.0	1.00479152322
1	34	1	1	A	0	0	A1	0	1612	2000.0	633.0	1.03655805951
1	35	1	1	A	0	0	A1	0	2306	611.0	644.0	1.08509310165
1	36	1	1	A	0	0	A1	0	922	1225.0	665.0	1.02032124502
1	37	1	1	A	0	0	A1	0	892	727.0	666.0	1.0016794658
1	38	1	1	A	0	0	A1	0	975	326.0	677.0	1.00113683198
1	39	1	1	A	0	0	A1	0	981	537.0	689.0	1.01109058821
1	40	1	1	A	0	0	A1	0	752	1798.0	690.0	1.00113888034
1	41	1	1	A	0	0	A1	0	762	1936.0	712.0	1.0032313876
1	42	1	1	A	0	0	A1	0	1549	1706.0	733.0	1.02408528062
1	43	1	1	A	0	0	A1	0	782	1866.0	774.0	1.03029774466
1	44	1	1	A	0	0	A1	0	1813	1192.0	807.0	1.02292032865
1	45	1	1	A	0	0	A1	0	1513	940.0	803.0	1.00597217306
1	46	1	1	A	0	0	A1	0	2936	1523.0	820.0	1.18364704836
1	47	1	1	A	0	0	A1	0	1024	694.0	820.0	1.04782644993
1	48	1	1	A	0	0	A1	0	902	608.0	829.0	1.03156709436
1	49	1	1	A	0	0	A1	0	934	1632.0	872.0	1.01087742916
1	50	1	1	A	0	0	A1	0	771	1801.0	871.0	1.00229592693
1	51	1	1	A	0	0	A1	0	1630	189.0	881.0	1.22926217868
1	52	1	1	A	0	0	A1	0	991	1013.0	893.0	1.00916676239
1	53	1	1	A	0	0	A1	0	1568	1375.0	917.0	1.13045135121
1	54	1	1	A	0	0	A1	0	2332	724.0	948.0	1.09845324776
1	55	1	1	A	0	0	A1	0	922	546.0	943.0	1.02460845994
1	56	1	1	A	0	0	A1	0	851	1226.0	957.0	1.03072562674
1	57	1	1	A	0	0	A1	0	994	472.0	976.0	1.04909766922
1	58	1	1	A	0	0	A1	0	975	282.0	978.0	1.00407481252
1	59	1	1	A	0	0	A1	0	995	961.0	979.0	1.02754706671
1	60	1	1	A	0	0	A1	0	856	1547.0	1002.0	1.00753994577
1	61	1	1	A	0	0	A1	0	1096	765.0	1011.0	1.00747800882
1	62	1	1	A	0	0	A1	0	923	704.0	1119.0	1.03298189916
1	63	1	1	A	0	0	A1	0	1004	1071.0	1125.0	1.00711050806
1	64	1	1	A	0	0	A1	0	1017	1388.0	1135.0	1.00219225972
1	65	1	1	A	0	0	A1	0	932	1429.0	1168.0	1.00464957835
1	66	1	1	A	0	0	A1	0	1015	256.0	1179.0	1.01329415232
1	67	1	1	A	0	0	A1	0	912	701.0	1180.0	1.00686441666
1	68	1	1	A	0	0	A1	0	1576	50.0	1216.0	1.00121549842
1	69	1	1	A	0	0	A1	0	947	394.0	1220.0	1.00250718842
1	70	1	1	A	0	0	A1	0	937	1323.0	1225.0	1.02435676618
1	71	1	1	A	0	0	A1	0	962	721.0	1231.0	1.00545192619
1	72	1	1	A	0	0	A1	0	906	1558.0	1276.0	1.03941745242
1	73	1	1	A	0	0	A1	0	1863	458.0	1291.0	1.03967337807
1	74	1	1	A	0	0	A1	0	861	973.0	1303.0	1.02376683314
1	75	1	1	A	0	0	A1	0	943	43.0	1389.0	1.02942505882
1	76	1	1	A	0	0	A1	0	869	791.0	1425.0	1.0264331513
1	77	1	1	A	0	0	A1	0	668	1580.0	1458.0	1.01261331735
1	78	1	1	A	0	0	A1	0	3208	1090.0	1478.0	1.00121729018
1	79	1	1	A	0	0	A1	0	893	418.0	1472.0	1.00051575463
1	80	1	1	A	0	0	A1	0	902	258.0	1484.0	1.01006667555
1	81	1	1	A	0	0	A1	0	830	1808.0	1485.0	1.01683356749
1	82	1	1	A	0	0	A1	0	942	486.0	1558.0	1.02189376411
1	83	1	1	A	0	0	A1	0	800	207.0	1652.0	1.01744394033
1	84	1	1	A	0	0	A1	0	899	1352.0	1662.0	1.01611206778
1	85	1	1	A	0	0	A1	0	2363	522.0	1701.0	1.09676586319
1	86	1	1	A	0	0	A1	0	779	1320.0	1699.0	1.0140618348
1	87	1	1	A	0	0	A1	0	856	236.0	1713.0	1.02304838043
1	88	1	1	A	0	0	A1	0	923	1108.0	1754.0	1.003903121
1	89	1	1	A	0	0	A1	0	1465	772.0	1779.0	2.54220413985
1	90	1	1	A	0	0	A1	0	764	576.0	1849.0	1.04600649316
