ImageNumber	ObjectNumber	Metadata_Col	Metadata_Field	Metadata_Row	Metadata_Series	Metadata_T	Metadata_Well	Metadata_Z	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Compactness
4	3	1	12	A	0	0	A1	0	4607	967.0	148.0	1.40804844906
4	4	1	12	A	0	0	A1	0	5173	341.0	200.0	1.50916031756
4	5	1	12	A	0	0	A1	0	2597	465.0	202.0	2.37385310008
4	6	1	12	A	0	0	A1	0	4139	511.0	221.0	3.69959132875
4	7	1	12	A	0	0	A1	0	1660	39.0	251.0	1.77905857653
4	8	1	12	A	0	0	A1	0	3531	1361.0	264.0	1.61534812876
4	9	1	12	A	0	0	A1	0	5621	1088.0	266.0	2.23439656006
4	10	1	12	A	0	0	A1	0	627	515.0	321.0	1.11819910575
4	11	1	12	A	0	0	A1	0	11087	349.0	345.0	1.82256030217
4	12	1	12	A	0	0	A1	0	5598	863.0	361.0	1.65259848307
4	13	1	12	A	0	0	A1	0	18056	1642.0	411.0	1.08627795525
4	14	1	12	A	0	0	A1	0	13307	522.0	396.0	1.77933212099
4	15	1	12	A	0	0	A1	0	9134	71.0	472.0	3.20013002038
4	16	1	12	A	0	0	A1	0	1233	643.0	485.0	1.06486466348
4	17	1	12	A	0	0	A1	0	5249	744.0	495.0	2.10178682263
4	18	1	12	A	0	0	A1	0	14272	175.0	482.0	1.31471079522
4	19	1	12	A	0	0	A1	0	14636	290.0	546.0	2.50797563659
4	20	1	12	A	0	0	A1	0	2382	1405.0	560.0	1.06619339604
4	21	1	12	A	0	0	A1	0	10297	662.0	592.0	3.20750581702
4	22	1	12	A	0	0	A1	0	17907	1966.0	537.0	2.1720863002
4	23	1	12	A	0	0	A1	0	3221	494.0	654.0	1.71771549962
4	24	1	12	A	0	0	A1	0	7827	1669.0	670.0	2.77388971056
4	25	1	12	A	0	0	A1	0	3061	941.0	678.0	1.51813315318
4	26	1	12	A	0	0	A1	0	2719	659.0	691.0	1.97830224903
4	27	1	12	A	0	0	A1	0	6126	1838.0	742.0	1.1763103263
4	28	1	12	A	0	0	A1	0	4574	1018.0	797.0	2.08162226322
4	29	1	12	A	0	0	A1	0	10280	272.0	851.0	1.32902794891
4	30	1	12	A	0	0	A1	0	9466	678.0	931.0	2.51804881552
4	31	1	12	A	0	0	A1	0	8054	1254.0	951.0	3.46334493944
4	32	1	12	A	0	0	A1	0	1250	1636.0	963.0	1.05232243856
4	33	1	12	A	0	0	A1	0	12234	736.0	989.0	3.89205632089
4	34	1	12	A	0	0	A1	0	6501	1948.0	988.0	5.67207780078
4	35	1	12	A	0	0	A1	0	7647	855.0	1022.0	3.12038143169
4	36	1	12	A	0	0	A1	0	12336	1471.0	1018.0	2.16865911287
4	37	1	12	A	0	0	A1	0	696	254.0	1044.0	3.01826294917
4	38	1	12	A	0	0	A1	0	2910	322.0	1056.0	1.65326994786
4	39	1	12	A	0	0	A1	0	7130	147.0	1053.0	1.08917436361
4	40	1	12	A	0	0	A1	0	5018	898.0	1112.0	5.25204550628
4	41	1	12	A	0	0	A1	0	2957	1116.0	1116.0	1.47450520666
4	42	1	12	A	0	0	A1	0	6826	1312.0	1129.0	2.26605093368
4	43	1	12	A	0	0	A1	0	9866	1081.0	1249.0	1.19512134728
4	44	1	12	A	0	0	A1	0	9536	1504.0	1269.0	2.6690516456
4	45	1	12	A	0	0	A1	0	8807	1239.0	1286.0	1.55313790299
4	46	1	12	A	0	0	A1	0	4624	244.0	1274.0	1.19460199549
4	47	1	12	A	0	0	A1	0	2960	1823.0	1301.0	1.12723689705
4	48	1	12	A	0	0	A1	0	12332	353.0	1335.0	1.04654932797
4	49	1	12	A	0	0	A1	0	4169	1189.0	1343.0	1.23763787276
4	50	1	12	A	0	0	A1	0	6280	1321.0	1350.0	1.47737437895
4	51	1	12	A	0	0	A1	0	8728	1454.0	1362.0	2.09570235029
4	52	1	12	A	0	0	A1	0	8729	497.0	1451.0	2.92011333876
4	53	1	12	A	0	0	A1	0	5284	1346.0	1488.0	1.44188701203
4	54	1	12	A	0	0	A1	0	5790	656.0	1490.0	1.72766868579
4	55	1	12	A	0	0	A1	0	7095	1189.0	1558.0	1.45873555532
4	56	1	12	A	0	0	A1	0	5060	1328.0	1572.0	1.28959675012
4	57	1	12	A	0	0	A1	0	16394	903.0	1515.0	1.55890600893
4	58	1	12	A	0	0	A1	0	7024	658.0	1613.0	1.94938459544
4	59	1	12	A	0	0	A1	0	9628	815.0	1699.0	1.33309485406
4	60	1	12	A	0	0	A1	0	15026	1606.0	1629.0	2.00757583297
4	61	1	12	A	0	0	A1	0	5928	189.0	1687.0	2.50367568115
4	62	1	12	A	0	0	A1	0	10746	84.0	1744.0	1.32606343094
4	63	1	12	A	0	0	A1	0	11737	402.0	1647.0	2.32442159058
4	64	1	12	A	0	0	A1	0	19250	1451.0	1717.0	1.32822242702
4	65	1	12	A	0	0	A1	0	4247	590.0	1715.0	2.29652722733
4	66	1	12	A	0	0	A1	0	5507	955.0	1725.0	1.69492966277
4	67	1	12	A	0	0	A1	0	3687	1916.0	1730.0	1.04621252809
4	68	1	12	A	0	0	A1	0	2554	1322.0	1830.0	2.062562068
4	69	1	12	A	0	0	A1	0	7782	1466.0	1860.0	2.37767902852
4	70	1	12	A	0	0	A1	0	10678	1586.0	1921.0	1.45931766613
4	71	1	12	A	0	0	A1	0	1896	212.0	1919.0	2.01119751316
4	72	1	12	A	0	0	A1	0	7361	638.0	1965.0	1.33387252315
4	73	1	12	A	0	0	A1	0	3648	115.0	1966.0	1.56284704151
4	74	1	12	A	0	0	A1	0	3021	418.0	2003.0	5.9474362991
5	1	1	13	A	0	0	A1	0	5287	967.0	94.0	2.28856570098
5	2	1	13	A	0	0	A1	0	9346	1908.0	139.0	2.65383721685
5	3	1	13	A	0	0	A1	0	8243	403.0	158.0	2.19210332771
5	4	1	13	A	0	0	A1	0	6291	873.0	168.0	3.49386081498
5	5	1	13	A	0	0	A1	0	7210	197.0	189.0	1.55508175356
5	6	1	13	A	0	0	A1	0	7441	624.0	231.0	1.24622807017
5	7	1	13	A	0	0	A1	0	3675	1222.0	249.0	1.75696675509
5	8	1	13	A	0	0	A1	0	2060	2012.0	254.0	1.18714993379
5	9	1	13	A	0	0	A1	0	2638	29.0	274.0	1.41917386515
5	10	1	13	A	0	0	A1	0	5694	1422.0	312.0	1.23639668821
